gene_name,transcript_id
NDUFV2,ENST00000318388.11
ANKRD12,ENST00000262126.9
TWSG1,ENST00000262120.10
RALBP1,ENST00000383432.8
PPP4R1,ENST00000400556.8
RAB31,ENST00000578921.6
TXNDC2,ENST00000357775.6
VAPA,ENST00000400000.7
APCDD1,ENST00000355285.10
NAPG,ENST00000322897.11
PIEZO2,ENST00000674853.1
SLC35G4,ENST00000588001.2
GNAL,ENST00000334049.11
GNAL,ENST00000423027.8
CHMP1B,ENST00000526991.3
MPPE1,ENST00000588072.6
IMPA2,ENST00000269159.8
ANKRD62,ENST00000587848.3
CIDEA,ENST00000320477.10
TUBB6,ENST00000317702.10
AFG3L2,ENST00000269143.8
PRELID3A,ENST00000440960.6
PSMG2,ENST00000317615.11
CEP76,ENST00000262127.7
PTPN2,ENST00000309660.10
SEH1L,ENST00000399892.7
CEP192,ENST00000506447.5
FAM210A,ENST00000651643.1
RNMT,ENST00000383314.7
MC5R,ENST00000589410.2
MC2R,ENST00000327606.4
ZNF519,ENST00000590202.3
POTEC,ENST00000358970.10
ROCK1,ENST00000399799.3
ESCO1,ENST00000269214.10
SNRPD1,ENST00000300413.10
ABHD3,ENST00000289119.7
MIB1,ENST00000261537.7
GATA6,ENST00000269216.10
CTAGE1,ENST00000391403.4
RBBP8,ENST00000327155.10
CABLES1,ENST00000256925.12
TMEM241,ENST00000383233.8
RIOK3,ENST00000339486.8
RMC1,ENST00000269221.8
NPC1,ENST00000269228.10
ANKRD29,ENST00000592179.6
LAMA3,ENST00000313654.14
LAMA3,ENST00000269217.11
TTC39C,ENST00000317571.8
CABYR,ENST00000399496.8
OSBPL1A,ENST00000319481.8
IMPACT,ENST00000284202.9
HRH4,ENST00000256906.5
ZNF521,ENST00000361524.8
SS18,ENST00000415083.7
PSMA8,ENST00000415576.7
TAF4B,ENST00000269142.10
KCTD1,ENST00000580059.7
AQP4,ENST00000383168.9
CHST9,ENST00000618847.5
CDH2,ENST00000269141.8
DSC3,ENST00000360428.9
DSC2,ENST00000280904.11
DSC1,ENST00000257198.6
DSG1,ENST00000257192.5
DSG4,ENST00000308128.9
DSG3,ENST00000257189.5
DSG2,ENST00000261590.13
TTR,ENST00000237014.8
B4GALT6,ENST00000306851.10
SLC25A52,ENST00000269205.7
TRAPPC8,ENST00000283351.10
RNF125,ENST00000217740.4
RNF138,ENST00000261593.8
GAREM1,ENST00000269209.7
MEP1B,ENST00000269202.11
KLHL14,ENST00000359358.9
ASXL3,ENST00000269197.12
NOL4,ENST00000261592.10
DTNA,ENST00000444659.6
MAPRE2,ENST00000300249.10
ZNF397,ENST00000330501.12
ZSCAN30,ENST00000333206.10
ZNF24,ENST00000261332.11
ZNF396,ENST00000589332.7
INO80C,ENST00000334598.12
GALNT1,ENST00000269195.6
C18orf21,ENST00000592875.6
RPRD1A,ENST00000399022.9
SLC39A6,ENST00000269187.10
ELP2,ENST00000358232.11
MOCOS,ENST00000261326.6
TPGS2,ENST00000334295.9
KIAA1328,ENST00000280020.10
CELF4,ENST00000420428.7
PIK3C3,ENST00000262039.9
RIT2,ENST00000326695.10
SYT4,ENST00000255224.8
SETBP1,ENST00000649279.2
SLC14A2,ENST00000255226.11
SLC14A1,ENST00000321925.9
SIGLEC15,ENST00000389474.8
EPG5,ENST00000282041.11
PSTPIP2,ENST00000409746.5
ATP5F1A,ENST00000398752.11
HAUS1,ENST00000282058.11
C18orf25,ENST00000615052.5
RNF165,ENST00000269439.12
LOXHD1,ENST00000642948.1
ST8SIA5,ENST00000315087.12
PIAS2,ENST00000585916.6
KATNAL2,ENST00000683218.1
ELOA2,ENST00000332567.6
HDHD2,ENST00000300605.11
IER3IP1,ENST00000256433.6
SKOR2,ENST00000425639.3
SMAD2,ENST00000262160.11
ZBTB7C,ENST00000590800.6
CTIF,ENST00000256413.8
SMAD7,ENST00000262158.8
DYM,ENST00000675505.1
C18orf32,ENST00000318240.8
RPL17,ENST00000580261.6
LIPG,ENST00000261292.9
ACAA2,ENST00000285093.15
MYO5B,ENST00000285039.12
CFAP53,ENST00000398545.5
MBD1,ENST00000269468.10
CXXC1,ENST00000285106.11
SKA1,ENST00000285116.8
MAPK4,ENST00000400384.7
MRO,ENST00000398439.8
ME2,ENST00000321341.11
ELAC1,ENST00000269466.8
SMAD4,ENST00000342988.8
MEX3C,ENST00000406189.4
DCC,ENST00000442544.7
MBD2,ENST00000256429.8
POLI,ENST00000579534.6
C18orf54,ENST00000620105.5
DYNAP,ENST00000648945.2
RAB27B,ENST00000262094.10
CCDC68,ENST00000591504.6
TCF4,ENST00000354452.8
TXNL1,ENST00000217515.11
WDR7,ENST00000254442.8
BOD1L2,ENST00000585477.2
ST8SIA3,ENST00000324000.4
ONECUT2,ENST00000491143.3
FECH,ENST00000262093.11
NARS1,ENST00000256854.10
ATP8B1,ENST00000648908.2
NEDD4L,ENST00000400345.8
ALPK2,ENST00000361673.4
MALT1,ENST00000649217.2
ZNF532,ENST00000591808.6
SEC11C,ENST00000587834.6
GRP,ENST00000256857.7
RAX,ENST00000334889.4
CPLX4,ENST00000299721.3
LMAN1,ENST00000251047.6
CCBE1,ENST00000439986.9
PMAIP1,ENST00000316660.7
MC4R,ENST00000299766.5
CDH20,ENST00000262717.9
RNF152,ENST00000312828.4
PIGN,ENST00000640252.2
RELCH,ENST00000644646.2
TNFRSF11A,ENST00000586569.3
ZCCHC2,ENST00000269499.10
PHLPP1,ENST00000262719.10
BCL2,ENST00000333681.5
KDSR,ENST00000645214.2
VPS4B,ENST00000238497.10
SERPINB5,ENST00000382771.9
SERPINB12,ENST00000382768.2
SERPINB13,ENST00000344731.10
SERPINB4,ENST00000341074.10
SERPINB11,ENST00000544088.6
SERPINB3,ENST00000283752.10
SERPINB7,ENST00000398019.7
SERPINB2,ENST00000299502.9
SERPINB10,ENST00000238508.8
HMSD,ENST00000408945.5
SERPINB8,ENST00000397985.7
CDH7,ENST00000397968.4
CDH19,ENST00000262150.7
DSEL,ENST00000310045.9
TMX3,ENST00000299608.7
CCDC102B,ENST00000360242.9
DOK6,ENST00000382713.10
CD226,ENST00000582621.6
RTTN,ENST00000640769.2
SOCS6,ENST00000397942.4
CBLN2,ENST00000269503.9
NETO1,ENST00000327305.11
FBXO15,ENST00000419743.7
TIMM21,ENST00000169551.11
CYB5A,ENST00000340533.9
C18orf63,ENST00000579455.2
DIPK1C,ENST00000343998.8
CNDP2,ENST00000324262.9
CNDP1,ENST00000358821.8
ZNF407,ENST00000299687.10
ZADH2,ENST00000322342.4
TSHZ1,ENST00000580243.3
SMIM21,ENST00000579022.5
ZNF516,ENST00000443185.7
ZNF236,ENST00000320610.14
MBP,ENST00000355994.7
GALR1,ENST00000299727.5
SALL3,ENST00000537592.7
ATP9B,ENST00000426216.6
NFATC1,ENST00000427363.7
CTDP1,ENST00000613122.5
SLC66A2,ENST00000397778.7
HSBP1L1,ENST00000451882.3
TXNL4A,ENST00000269601.10
RBFA,ENST00000306735.10
ADNP2,ENST00000262198.9
PARD6G,ENST00000353265.8
PLPP2,ENST00000434325.7
MIER2,ENST00000264819.7
THEG,ENST00000342640.9
C2CD4C,ENST00000332235.8
SHC2,ENST00000264554.11
ODF3L2,ENST00000315489.5
MADCAM1,ENST00000215637.8
TPGS1,ENST00000359315.6
CDC34,ENST00000215574.9
GZMM,ENST00000264553.6
BSG,ENST00000333511.9
HCN2,ENST00000251287.3
POLRMT,ENST00000588649.7
RNF126,ENST00000292363.10
FSTL3,ENST00000166139.9
PRSS57,ENST00000329267.9
PALM,ENST00000338448.10
MISP,ENST00000215582.8
PTBP1,ENST00000356948.11
PLPPR3,ENST00000520876.8
AZU1,ENST00000233997.4
PRTN3,ENST00000234347.10
ELANE,ENST00000263621.2
CFD,ENST00000327726.11
MED16,ENST00000325464.6
R3HDM4,ENST00000361574.10
KISS1R,ENST00000234371.10
ARID3A,ENST00000263620.8
WDR18,ENST00000585809.6
GRIN3B,ENST00000234389.3
TMEM259,ENST00000356663.8
CNN2,ENST00000263097.9
ABCA7,ENST00000263094.11
ARHGAP45,ENST00000313093.7
POLR2E,ENST00000615234.5
GPX4,ENST00000354171.13
SBNO2,ENST00000361757.8
STK11,ENST00000326873.12
ATP5F1D,ENST00000215375.7
CIRBP,ENST00000587896.6
FAM174C,ENST00000409293.6
EFNA2,ENST00000215368.4
PWWP3A,ENST00000591337.7
NDUFS7,ENST00000233627.14
GAMT,ENST00000252288.8
DAZAP1,ENST00000233078.9
RPS15,ENST00000592588.7
APC2,ENST00000590469.6
C19orf25,ENST00000585675.6
REEP6,ENST00000233596.8
REEP6,ENST00000395479.10
ADAMTSL5,ENST00000330475.9
PLK5,ENST00000454744.7
MEX3D,ENST00000402693.5
MBD3,ENST00000434436.8
UQCR11,ENST00000591899.8
TCF3,ENST00000262965.12
TCF3,ENST00000588136.7
ONECUT3,ENST00000382349.5
ATP8B3,ENST00000310127.10
REXO1,ENST00000170168.9
KLF16,ENST00000250916.6
ABHD17A,ENST00000292577.12
SCAMP4,ENST00000316097.13
ADAT3,ENST00000329478.4
CSNK1G2,ENST00000255641.13
BTBD2,ENST00000255608.9
MKNK2,ENST00000250896.9
MOB3A,ENST00000357066.8
IZUMO4,ENST00000395301.8
AP3D1,ENST00000643116.3
DOT1L,ENST00000398665.8
PLEKHJ1,ENST00000326631.7
SF3A2,ENST00000221494.10
AMH,ENST00000221496.5
JSRP1,ENST00000300961.10
PEAK3,ENST00000342063.5
LSM7,ENST00000252622.15
SPPL2B,ENST00000613503.5
TIMM13,ENST00000215570.8
LMNB2,ENST00000325327.4
GADD45B,ENST00000215631.9
GNG7,ENST00000382159.8
DIRAS1,ENST00000323469.5
SLC39A3,ENST00000269740.9
SGTA,ENST00000221566.7
THOP1,ENST00000307741.11
ZNF554,ENST00000317243.10
ZNF555,ENST00000334241.9
ZNF556,ENST00000307635.3
ZNF57,ENST00000306908.10
ZNF77,ENST00000314531.5
TLE6,ENST00000246112.9
TLE2,ENST00000262953.11
TLE5,ENST00000327141.9
GNA11,ENST00000078429.9
GNA15,ENST00000262958.4
S1PR4,ENST00000246115.5
NCLN,ENST00000246117.9
CELF5,ENST00000292672.7
NFIC,ENST00000443272.3
SMIM24,ENST00000215531.6
DOHH,ENST00000427575.6
FZR1,ENST00000441788.7
MFSD12,ENST00000355415.7
C19orf71,ENST00000329493.6
HMG20B,ENST00000333651.11
GIPC3,ENST00000644452.3
TBXA2R,ENST00000375190.10
CACTIN,ENST00000429344.7
PIP5K1C,ENST00000335312.8
TJP3,ENST00000541714.7
APBA3,ENST00000316757.4
MRPL54,ENST00000330133.5
RAX2,ENST00000555633.3
MATK,ENST00000310132.11
ZFR2,ENST00000262961.9
ATCAY,ENST00000450849.7
DAPK3,ENST00000545797.7
EEF2,ENST00000309311.7
PIAS4,ENST00000262971.3
ZBTB7A,ENST00000322357.9
MAP2K2,ENST00000262948.10
CREB3L3,ENST00000078445.7
SIRT6,ENST00000337491.7
EBI3,ENST00000221847.6
YJU2,ENST00000262962.12
SHD,ENST00000543264.7
FSD1,ENST00000221856.11
STAP2,ENST00000594605.6
MPND,ENST00000599840.6
SH3GL1,ENST00000269886.7
CHAF1A,ENST00000301280.10
UBXN6,ENST00000301281.11
HDGFL2,ENST00000616600.5
PLIN5,ENST00000381848.7
LRG1,ENST00000306390.7
SEMA6B,ENST00000586582.6
TNFAIP8L1,ENST00000327473.9
MYDGF,ENST00000262947.8
DPP9,ENST00000262960.14
FEM1A,ENST00000269856.5
TICAM1,ENST00000248244.6
PLIN3,ENST00000221957.9
ARRDC5,ENST00000650722.2
UHRF1,ENST00000650932.1
KDM4B,ENST00000159111.9
ZNRF4,ENST00000222033.6
SAFB2,ENST00000252542.9
SAFB,ENST00000588852.2
RPL36,ENST00000347512.8
MICOS13,ENST00000309324.9
HSD11B1L,ENST00000339423.7
LONP1,ENST00000360614.8
CATSPERD,ENST00000381624.4
PRR22,ENST00000419421.3
DUS3L,ENST00000309061.12
NRTN,ENST00000303212.3
FUT6,ENST00000318336.10
FUT5,ENST00000588525.1
NDUFA11,ENST00000308961.5
VMAC,ENST00000339485.4
CAPS,ENST00000588776.8
RANBP3,ENST00000340578.10
RFX2,ENST00000303657.10
ACSBG2,ENST00000588485.6
MLLT1,ENST00000252674.9
ACER1,ENST00000301452.5
CLPP,ENST00000245816.11
ALKBH7,ENST00000245812.8
GTF2F1,ENST00000394456.10
KHSRP,ENST00000600480.2
SLC25A41,ENST00000321510.7
SLC25A23,ENST00000301454.9
CRB3,ENST00000600229.6
DENND1C,ENST00000381480.7
TUBB4A,ENST00000264071.7
TNFSF9,ENST00000245817.5
CD70,ENST00000245903.4
TNFSF14,ENST00000675206.1
C3,ENST00000245907.11
TRIP10,ENST00000313244.14
SH2D3A,ENST00000245908.11
VAV1,ENST00000602142.6
ADGRE1,ENST00000312053.9
MBD3L2B,ENST00000636986.2
MBD3L5,ENST00000329753.5
MBD3L4,ENST00000381394.9
MBD3L2,ENST00000381393.3
ZNF557,ENST00000252840.11
INSR,ENST00000302850.10
ARHGEF18,ENST00000668164.2
PEX11G,ENST00000221480.6
TEX45,ENST00000361664.7
ZNF358,ENST00000597229.2
MCOLN1,ENST00000264079.11
PNPLA6,ENST00000600737.6
CAMSAP3,ENST00000160298.9
XAB2,ENST00000358368.5
PET100,ENST00000594797.6
PCP2,ENST00000311069.6
STXBP2,ENST00000221283.10
RETN,ENST00000221515.6
TRAPPC5,ENST00000596148.3
FCER2,ENST00000597921.6
CD209,ENST00000315599.12
CLEC4M,ENST00000327325.10
PRR36,ENST00000618550.5
LRRC8E,ENST00000306708.11
MAP2K7,ENST00000397979.4
TGFBR3L,ENST00000565886.2
SNAPC2,ENST00000221573.11
CTXN1,ENST00000318978.6
TIMM44,ENST00000270538.8
ELAVL1,ENST00000407627.7
FBN3,ENST00000600128.6
CERS4,ENST00000251363.10
CD320,ENST00000301458.10
NDUFA7,ENST00000301457.3
RPS28,ENST00000600659.3
KANK3,ENST00000330915.7
ANGPTL4,ENST00000301455.7
RAB11B,ENST00000328024.11
MARCHF2,ENST00000215555.7
HNRNPM,ENST00000325495.9
PRAM1,ENST00000423345.5
ZNF414,ENST00000393927.9
MYO1F,ENST00000644032.2
ADAMTS10,ENST00000597188.6
ACTL9,ENST00000324436.5
ZNF558,ENST00000601372.6
OR1M1,ENST00000641627.1
OR7G1,ENST00000541538.1
OR7G3,ENST00000305444.2
ZNF317,ENST00000247956.11
OR7D2,ENST00000641288.2
OR7D4,ENST00000641669.1
OR7E24,ENST00000456448.3
ZNF699,ENST00000591998.6
ZNF559,ENST00000603380.6
ZNF559-ZNF177,ENST00000683217.1
ZNF266,ENST00000592904.7
ZNF560,ENST00000301480.5
ZNF426,ENST00000253115.7
ZNF121,ENST00000320451.7
ZNF561,ENST00000302851.8
ZNF562,ENST00000453372.7
FBXL12,ENST00000247977.9
UBL5,ENST00000586895.6
PIN1,ENST00000247970.9
OLFM2,ENST00000264833.9
COL5A3,ENST00000264828.4
RDH8,ENST00000591589.3
SHFL,ENST00000253110.16
ANGPTL6,ENST00000253109.5
PPAN,ENST00000253107.12
P2RY11,ENST00000321826.5
EIF3G,ENST00000253108.9
DNMT1,ENST00000359526.9
S1PR2,ENST00000646641.1
MRPL4,ENST00000253099.11
ICAM1,ENST00000264832.8
ICAM4,ENST00000380770.5
ICAM5,ENST00000221980.5
FDX2,ENST00000393708.3
RAVER1,ENST00000617231.5
ICAM3,ENST00000160262.10
TYK2,ENST00000525621.6
CDC37,ENST00000222005.7
PDE4A,ENST00000380702.7
KEAP1,ENST00000171111.10
S1PR5,ENST00000333430.6
ATG4D,ENST00000309469.9
KRI1,ENST00000312962.12
CDKN2D,ENST00000393599.3
AP1M2,ENST00000250244.11
SLC44A2,ENST00000335757.10
QTRT1,ENST00000250237.10
DNM2,ENST00000389253.9
TMED1,ENST00000214869.7
C19orf38,ENST00000397820.5
CARM1,ENST00000327064.9
YIPF2,ENST00000586748.6
TIMM29,ENST00000270502.7
SMARCA4,ENST00000344626.10
SMARCA4,ENST00000646693.2
LDLR,ENST00000558518.6
KANK2,ENST00000586659.6
DOCK6,ENST00000294618.12
ANGPTL8,ENST00000252453.12
TSPAN16,ENST00000590327.6
RAB3D,ENST00000222120.8
TMEM205,ENST00000354882.10
CCDC159,ENST00000458408.6
SWSAP1,ENST00000674460.1
EPOR,ENST00000222139.11
RGL3,ENST00000380456.8
ODAD3,ENST00000356392.9
PRKCSH,ENST00000677123.1
ELAVL3,ENST00000359227.8
ZNF653,ENST00000293771.10
ECSIT,ENST00000270517.12
CNN1,ENST00000252456.7
ZNF627,ENST00000361113.10
ACP5,ENST00000648477.1
ZNF823,ENST00000341191.11
ZNF441,ENST00000357901.5
ZNF491,ENST00000323169.10
ZNF440,ENST00000304060.10
ZNF439,ENST00000682736.1
ZNF69,ENST00000429654.7
ZNF700,ENST00000254321.10
ZNF763,ENST00000358987.8
ZNF878,ENST00000547628.2
ZNF844,ENST00000439326.8
ZNF20,ENST00000334213.10
ZNF625,ENST00000439556.3
ZNF136,ENST00000343979.6
ZNF44,ENST00000355684.6
ZNF563,ENST00000293725.10
ZNF442,ENST00000242804.9
ZNF799,ENST00000430385.3
ZNF443,ENST00000301547.10
ZNF709,ENST00000397732.8
ZNF564,ENST00000339282.12
ZNF490,ENST00000311437.11
ZNF791,ENST00000343325.9
MAN2B1,ENST00000456935.7
WDR83,ENST00000418543.8
WDR83OS,ENST00000596731.7
DHPS,ENST00000210060.12
GNG14,ENST00000640151.1
FBXW9,ENST00000393261.8
TNPO2,ENST00000425528.6
TRIR,ENST00000242784.5
GET3,ENST00000357332.8
BEST2,ENST00000553030.6
HOOK2,ENST00000397668.8
JUNB,ENST00000302754.6
PRDX2,ENST00000301522.3
THSD8,ENST00000639810.3
RNASEH2A,ENST00000221486.6
RTBDN,ENST00000674343.2
MAST1,ENST00000251472.9
DNASE2,ENST00000222219.8
KLF1,ENST00000264834.6
GCDH,ENST00000222214.10
SYCE2,ENST00000293695.8
FARSA,ENST00000314606.9
CALR,ENST00000316448.10
RAD23A,ENST00000586534.6
GADD45GIP1,ENST00000316939.3
DAND5,ENST00000317060.4
NFIX,ENST00000592199.6
LYL1,ENST00000264824.5
TRMT1,ENST00000357720.9
NACC1,ENST00000292431.5
STX10,ENST00000587230.6
IER2,ENST00000292433.4
CACNA1A,ENST00000360228.11
CCDC130,ENST00000221554.13
MRI1,ENST00000040663.8
C19orf53,ENST00000588234.6
NANOS3,ENST00000339133.6
CC2D1A,ENST00000318003.11
PODNL1,ENST00000588872.3
RFX1,ENST00000254325.9
RLN3,ENST00000431365.3
IL27RA,ENST00000263379.4
PALM3,ENST00000669674.2
C19orf67,ENST00000548523.6
PRKACA,ENST00000308677.9
ASF1B,ENST00000263382.8
ADGRE5,ENST00000242786.6
DDX39A,ENST00000242776.9
PKN1,ENST00000242783.11
PTGER1,ENST00000292513.4
GIPC1,ENST00000393033.9
DNAJB1,ENST00000254322.3
TECR,ENST00000215567.10
NDUFB7,ENST00000215565.3
CLEC17A,ENST00000417570.6
ADGRE3,ENST00000253673.6
ZNF333,ENST00000292530.11
ADGRE2,ENST00000315576.8
OR7A5,ENST00000322301.5
OR7A10,ENST00000641129.1
OR7A17,ENST00000641113.1
OR7C2,ENST00000248072.3
SLC1A6,ENST00000594383.2
CCDC105,ENST00000292574.4
CASP14,ENST00000427043.4
OR1I1,ENST00000641398.1
SYDE1,ENST00000342784.7
ILVBL,ENST00000263383.8
NOTCH3,ENST00000263388.7
EPHX3,ENST00000221730.8
BRD4,ENST00000679869.1
AKAP8,ENST00000269701.7
AKAP8L,ENST00000397410.10
WIZ,ENST00000673675.1
RASAL3,ENST00000343625.12
PGLYRP2,ENST00000340880.5
CYP4F22,ENST00000269703.8
CYP4F8,ENST00000612078.5
CYP4F3,ENST00000221307.13
CYP4F12,ENST00000550308.6
OR10H2,ENST00000305899.5
OR10H3,ENST00000641646.1
OR10H5,ENST00000642092.2
OR10H1,ENST00000641419.1
CYP4F2,ENST00000221700.11
CYP4F11,ENST00000402119.9
OR10H4,ENST00000322107.1
TPM4,ENST00000643579.2
RAB8A,ENST00000300935.8
HSH2D,ENST00000613986.4
CIB3,ENST00000269878.8
FAM32A,ENST00000263384.12
AP1M1,ENST00000291439.8
KLF2,ENST00000248071.6
EPS15L1,ENST00000455140.7
CALR3,ENST00000269881.8
C19orf44,ENST00000221671.8
CHERP,ENST00000546361.7
SLC35E1,ENST00000595753.6
MED26,ENST00000263390.8
SMIM7,ENST00000487416.7
TMEM38A,ENST00000187762.7
NWD1,ENST00000524140.7
SIN3B,ENST00000248054.10
F2RL3,ENST00000248076.4
CPAMD8,ENST00000443236.7
HAUS8,ENST00000253669.10
MYO9B,ENST00000682292.1
USE1,ENST00000263897.10
OCEL1,ENST00000215061.9
NR2F6,ENST00000291442.4
USHBP1,ENST00000252597.8
BABAM1,ENST00000598188.6
ANKLE1,ENST00000404085.7
ABHD8,ENST00000247706.4
MRPL34,ENST00000252602.2
DDA1,ENST00000359866.9
ANO8,ENST00000159087.7
GTPBP3,ENST00000324894.13
PLVAP,ENST00000252590.9
BST2,ENST00000252593.7
MVB12A,ENST00000317040.12
TMEM221,ENST00000341130.6
NXNL1,ENST00000301944.3
SLC27A1,ENST00000252595.12
PGLS,ENST00000252603.7
NIBAN3,ENST00000599164.6
COLGALT1,ENST00000252599.9
UNC13A,ENST00000519716.7
MAP1S,ENST00000324096.9
B3GNT3,ENST00000318683.7
INSL3,ENST00000317306.8
JAK3,ENST00000458235.7
RPL18A,ENST00000222247.10
SLC5A5,ENST00000222248.4
CCDC124,ENST00000445755.7
KCNN1,ENST00000684775.1
ARRDC2,ENST00000222250.5
IL12RB1,ENST00000593993.7
PIK3R2,ENST00000222254.13
IFI30,ENST00000407280.4
MPV17L2,ENST00000599612.3
RAB3A,ENST00000222256.9
IQCN,ENST00000392413.5
JUND,ENST00000252818.5
LSM4,ENST00000593829.6
PGPEP1,ENST00000269919.11
GDF15,ENST00000252809.3
LRRC25,ENST00000339007.4
SSBP4,ENST00000270061.12
ISYNA1,ENST00000338128.13
ELL,ENST00000262809.9
FKBP8,ENST00000608443.6
KXD1,ENST00000222307.9
UBA52,ENST00000442744.7
CRLF1,ENST00000392386.8
REX1BD,ENST00000358607.11
TMEM59L,ENST00000262817.8
KLHL26,ENST00000300976.9
CRTC1,ENST00000321949.13
COMP,ENST00000222271.7
UPF1,ENST00000262803.10
GDF1,ENST00000247005.8
CERS1,ENST00000623882.4
COPE,ENST00000262812.9
DDX49,ENST00000247003.9
HOMER3,ENST00000392351.8
SUGP2,ENST00000452918.7
ARMC6,ENST00000535612.6
SLC25A42,ENST00000318596.8
TMEM161A,ENST00000162044.14
MEF2B,ENST00000424583.7
BORCS8,ENST00000462790.8
RFXANK,ENST00000303088.9
NR2C2AP,ENST00000331552.12
NCAN,ENST00000252575.11
HAPLN4,ENST00000291481.8
TM6SF2,ENST00000389363.5
SUGP1,ENST00000247001.10
MAU2,ENST00000262815.13
GATAD2A,ENST00000683918.1
TSSK6,ENST00000585580.4
NDUFA13,ENST00000507754.9
YJEFN3,ENST00000514277.6
CILP2,ENST00000291495.5
PBX4,ENST00000251203.14
LPAR2,ENST00000407877.8
GMIP,ENST00000203556.9
ATP13A1,ENST00000357324.11
ZNF101,ENST00000592502.2
ZNF14,ENST00000344099.4
ZNF506,ENST00000540806.7
ZNF253,ENST00000589717.2
ZNF93,ENST00000343769.6
ZNF682,ENST00000397165.7
ZNF90,ENST00000418063.3
ZNF486,ENST00000335117.9
ZNF737,ENST00000427401.9
ZNF626,ENST00000601440.6
ZNF66,ENST00000344519.10
ZNF85,ENST00000328178.13
ZNF430,ENST00000261560.10
ZNF714,ENST00000456283.7
ZNF431,ENST00000311048.11
ZNF708,ENST00000356929.3
ZNF738,ENST00000683779.1
ZNF493,ENST00000392288.7
ZNF429,ENST00000358491.9
ZNF100,ENST00000358296.11
ZNF43,ENST00000354959.9
ZNF208,ENST00000397126.9
ZNF257,ENST00000594947.6
ZNF676,ENST00000397121.3
ZNF729,ENST00000601693.2
ZNF98,ENST00000357774.9
ZNF492,ENST00000456783.3
ZNF99,ENST00000596209.4
ZNF723,ENST00000600766.3
ZNF728,ENST00000594710.2
ZNF730,ENST00000597761.7
ZNF724,ENST00000418100.6
ZNF91,ENST00000300619.12
ZNF675,ENST00000359788.9
ZNF681,ENST00000402377.3
ZNF726,ENST00000594466.6
ZNF254,ENST00000357002.5
UQCRFS1,ENST00000304863.6
POP4,ENST00000585603.6
PLEKHF1,ENST00000436066.4
C19orf12,ENST00000323670.14
CCNE1,ENST00000262643.8
URI1,ENST00000392271.6
ZNF536,ENST00000355537.4
TSHZ3,ENST00000240587.5
ZNF507,ENST00000355898.6
DPY19L3,ENST00000392250.7
PDCD5,ENST00000590247.7
ANKRD27,ENST00000306065.9
RGS9BP,ENST00000334176.4
NUDT19,ENST00000397061.4
SLC7A9,ENST00000023064.9
CEP89,ENST00000305768.10
FAAP24,ENST00000588258.6
RHPN2,ENST00000254260.8
GPATCH1,ENST00000170564.7
WDR88,ENST00000355868.4
LRP3,ENST00000253193.9
SLC7A10,ENST00000253188.8
CEBPA,ENST00000498907.3
CEBPG,ENST00000284000.9
PEPD,ENST00000244137.12
CHST8,ENST00000650847.1
KCTD15,ENST00000683859.1
LSM14A,ENST00000544216.8
GARRE1,ENST00000299505.8
GPI,ENST00000356487.11
PDCD2L,ENST00000246535.4
UBA2,ENST00000246548.9
WTIP,ENST00000590071.7
SCGB2B2,ENST00000601241.6
ZNF302,ENST00000505242.6
ZNF181,ENST00000492450.3
ZNF599,ENST00000329285.13
ZNF30,ENST00000601142.2
ZNF792,ENST00000404801.2
GRAMD1A,ENST00000317991.10
SCN1B,ENST00000262631.11
HPN,ENST00000672452.2
FXYD3,ENST00000604404.6
LGI4,ENST00000310123.8
FXYD1,ENST00000351325.9
FXYD7,ENST00000270310.7
FXYD5,ENST00000392219.7
LSR,ENST00000605618.6
USF2,ENST00000222305.8
HAMP,ENST00000222304.5
MAG,ENST00000392213.8
CD22,ENST00000085219.10
FFAR3,ENST00000327809.5
FFAR2,ENST00000599180.3
KRTDAP,ENST00000338897.4
DMKN,ENST00000339686.8
SBSN,ENST00000452271.7
GAPDHS,ENST00000222286.9
TMEM147,ENST00000222284.10
ATP4A,ENST00000262623.4
HAUS5,ENST00000203166.10
RBM42,ENST00000262633.9
ETV2,ENST00000402764.6
COX6B1,ENST00000649813.2
ZBTB32,ENST00000392197.7
KMT2B,ENST00000420124.4
IGFLR1,ENST00000246532.6
U2AF1L4,ENST00000378975.8
PSENEN,ENST00000587708.7
LIN37,ENST00000301159.14
HSPB6,ENST00000004982.6
PRODH2,ENST00000653904.2
NPHS1,ENST00000378910.10
KIRREL2,ENST00000360202.10
APLP1,ENST00000221891.9
HCST,ENST00000246551.9
TYROBP,ENST00000262629.9
LRFN3,ENST00000246529.4
SDHAF1,ENST00000378887.4
SYNE4,ENST00000324444.9
CLIP3,ENST00000360535.9
THAP8,ENST00000292894.2
WDR62,ENST00000401500.7
POLR2I,ENST00000221859.9
TBCB,ENST00000221855.8
CAPNS1,ENST00000246533.8
COX7A1,ENST00000292907.8
ZNF565,ENST00000304116.10
ZNF146,ENST00000443387.3
ZFP14,ENST00000270001.12
ZFP82,ENST00000392161.4
ZNF260,ENST00000523638.6
ZNF529,ENST00000591340.6
ZNF382,ENST00000292928.7
ZNF461,ENST00000588268.6
ZNF567,ENST00000682579.1
ZNF850,ENST00000591344.2
ZNF790,ENST00000356725.9
ZNF345,ENST00000420450.6
ZNF829,ENST00000391711.8
ZNF568,ENST00000333987.12
ZNF420,ENST00000337995.4
ZNF585A,ENST00000292841.10
